,snmae,dnmae,z,sname,dname,z
1035,Madison ,Sanger Unified,0.385774025,Madison ,Sanger Unified,-2.864189345
1038,Quail Lake Environmental Charter,Sanger Unified,-2.219046224,Quail Lake Environmental Charter,Sanger Unified,0.643681711
1039,Sanger Academy Charter,Sanger Unified,-3.02539809,Sanger Academy Charter,Sanger Unified,1.175090797
4738,Manuel Esqueda ,Santa Ana Unified,-1.144809663,,,
4739,Orange County Educational Arts Academy,Santa Ana Unified,2.763593914,Orange County Educational Arts Academy,Santa Ana Unified,-1.073197167
4755,Jefferson ,Santa Ana Unified,0.22495762,Jefferson ,Santa Ana Unified,0.332044153
4763,Santiago ,Santa Ana Unified,-2.481274635,Santiago ,Santa Ana Unified,-0.79507686
4771,Taft ,Santa Ana Unified,0.436570237,Taft ,Santa Ana Unified,0.232869214
4774,John Muir Fundamental ,Santa Ana Unified,-2.26017006,John Muir Fundamental ,Santa Ana Unified,-2.229994302
4775,Greenville Fundamental ,Santa Ana Unified,-2.613177544,Greenville Fundamental ,Santa Ana Unified,-1.008895731
4789,Jim Thorpe Fundamental,Santa Ana Unified,-4.462317697,Jim Thorpe Fundamental,Santa Ana Unified,-2.191111883
4791,El Sol Santa Ana Science and Arts Academ,Santa Ana Unified,-2.966514255,El Sol Santa Ana Science and Arts Academy,Santa Ana Unified,1.36249366
7693,Santa Barbara County Special Education,Santa Barbara County Office of,-0.698411661,,,
7795,Adams ,Santa Barbara Unified,-0.610934054,Adams ,Santa Barbara Unified,2.627534005
7800,Monroe ,Santa Barbara Unified,1.302884791,Monroe ,Santa Barbara Unified,1.835944368
7801,Peabody Charter,Santa Barbara Unified,4.709931823,Peabody Charter,Santa Barbara Unified,7.260600209
7802,Roosevelt ,Santa Barbara Unified,3.220847727,Roosevelt ,Santa Barbara Unified,6.187000955
7803,Washington ,Santa Barbara Unified,2.645920834,Washington ,Santa Barbara Unified,3.364330812
7808,Open Alternative,Santa Barbara Unified,0.106209831,Open Alternative,Santa Barbara Unified,-1.858608876
7809,Santa Barbara Charter,Santa Barbara Unified,-0.396448207,Santa Barbara Charter,Santa Barbara Unified,0.134020121
7811,Santa Barbara Community Academy,Santa Barbara Unified,0.32625565,,,
7812,Adelante Charter,Santa Barbara Unified,0.903526966,Adelante Charter,Santa Barbara Unified,-0.248523097
7816,Rocketship Mateo Sheedy ,Santa Clara County Office of E,-1.477705009,Rocketship Mateo Sheedy ,Santa Clara County Office of Education,-1.31550208
7818,Rocketship Si Se Puede Academy,Santa Clara County Office of E,-1.701459884,Rocketship Si Se Puede Academy,Santa Clara County Office of Education,-0.135115981
7820,Rocketship Los Suenos Academy,Santa Clara County Office of E,-0.296865968,Rocketship Los Suenos Academy,Santa Clara County Office of Education,-1.443303002
7823,Rocketship Discovery Prep,Santa Clara County Office of E,1.070932512,Rocketship Discovery Prep,Santa Clara County Office of Education,-0.687933827
8135,Don Callejon,Santa Clara Unified,8.491611796,Don Callejon,Santa Clara Unified,13.77528159
8139,Bowers ,Santa Clara Unified,1.385549171,Bowers ,Santa Clara Unified,3.68221599
8140,Bracher ,Santa Clara Unified,1.819279383,Bracher ,Santa Clara Unified,3.92317551
8141,Braly ,Santa Clara Unified,3.971785381,Braly ,Santa Clara Unified,3.676818602
8142,Briarwood ,Santa Clara Unified,-0.871694146,Briarwood ,Santa Clara Unified,1.208969375
8143,C. W. Haman ,Santa Clara Unified,0.240311184,C. W. Haman ,Santa Clara Unified,1.804918064
8145,George Mayne ,Santa Clara Unified,-0.157632348,George Mayne ,Santa Clara Unified,2.133641147
8146,Kathryn Hughes ,Santa Clara Unified,0.025342393,Kathryn Hughes ,Santa Clara Unified,0.899232721
8147,Laurelwood ,Santa Clara Unified,0.705757962,Laurelwood ,Santa Clara Unified,4.184529268
8149,Montague ,Santa Clara Unified,1.918472112,Montague ,Santa Clara Unified,0.851597017
8150,Pomeroy ,Santa Clara Unified,-0.306653659,Pomeroy ,Santa Clara Unified,0.734617493
8151,Ponderosa ,Santa Clara Unified,3.746602054,Ponderosa ,Santa Clara Unified,3.596865537
8152,Scott Lane ,Santa Clara Unified,0.205885458,Scott Lane ,Santa Clara Unified,-1.582422708
8153,Sutter ,Santa Clara Unified,1.008071702,Sutter ,Santa Clara Unified,1.871295772
8155,Westwood ,Santa Clara Unified,1.029736304,Westwood ,Santa Clara Unified,0.190138318
8244,Bay View ,Santa Cruz City ,1.662314927,Bay View ,Santa Cruz City ,3.122050527
8245,De Laveaga ,Santa Cruz City ,4.711678647,De Laveaga ,Santa Cruz City ,3.637565122
8246,Gault ,Santa Cruz City ,4.635263081,Gault ,Santa Cruz City ,1.595295095
8247,Westlake ,Santa Cruz City ,-1.506106495,Westlake ,Santa Cruz City ,1.028778987
3478,Juan Cabrillo ,Santa Monica-Malibu Unified,0.423337337,Juan Cabrillo ,Santa Monica-Malibu Unified,0.304586367
3479,Edison ,Santa Monica-Malibu Unified,-0.119723189,Edison ,Santa Monica-Malibu Unified,2.440062253
3480,Franklin ,Santa Monica-Malibu Unified,1.695789431,Franklin ,Santa Monica-Malibu Unified,1.582681799
3481,Grant ,Santa Monica-Malibu Unified,2.321438557,Grant ,Santa Monica-Malibu Unified,3.797640344
3482,John Muir ,Santa Monica-Malibu Unified,2.202167812,John Muir ,Santa Monica-Malibu Unified,1.773920021
3483,McKinley ,Santa Monica-Malibu Unified,-0.248010803,McKinley ,Santa Monica-Malibu Unified,1.852853127
3484,Roosevelt ,Santa Monica-Malibu Unified,-2.840854891,Roosevelt ,Santa Monica-Malibu Unified,-0.836044813
3486,Will Rogers ,Santa Monica-Malibu Unified,3.421641057,Will Rogers ,Santa Monica-Malibu Unified,3.203195479
9293,Blanchard ,Santa Paula ,-1.387882423,,,
9294,Glen City ,Santa Paula ,-1.313227948,,,
9295,Grace S. Thille ,Santa Paula ,0.049312032,,,
9297,McKevett ,Santa Paula ,0.477910209,,,
9298,Thelma B. Bedell ,Santa Paula ,-1.779152481,,,
4224,New Republic ,Santa Rita Union ,-0.495440708,New Republic ,Santa Rita Union ,-0.749555798
4226,La Joya ,Santa Rita Union ,-2.782304926,La Joya ,Santa Rita Union ,-2.651847799
4227,Santa Rita ,Santa Rita Union ,-1.436060186,Santa Rita ,Santa Rita Union ,-1.847087125
4229,McKinnon,Santa Rita Union ,-0.496016765,McKinnon,Santa Rita Union ,-1.596575669
8517,Santa Rosa Charter School for the Arts,Santa Rosa City Schools,-0.956995988,Santa Rosa Charter School for the Arts,Santa Rosa City Schools,-1.209880786
8518,Santa Rosa French-American Charter (SRFA,Santa Rosa City Schools,-0.046443701,Santa Rosa French-American Charter (SRFACS),Santa Rosa City Schools,0.34554913
8525,Brook Hill ,Santa Rosa City Schools,2.327546525,,,
8529,Proctor Terrace ,Santa Rosa City Schools,-1.470763469,Proctor Terrace ,Santa Rosa City Schools,-0.070754482
8537,Hidden Valley  Satellite,Santa Rosa City Schools,-0.313462917,Hidden Valley ,Santa Rosa City Schools,2.9298119
8538,Albert F. Biella ,Santa Rosa City Schools,2.906704277,Albert F. Biella ,Santa Rosa City Schools,0.460030848
6947,Cajon Park ,Santee,1.21787669,Cajon Park ,Santee,-0.421202389
6948,Carlton Hills ,Santee,-3.371101004,Carlton Hills ,Santee,-1.368158121
6949,Chet F. Harritt ,Santee,-0.723059578,Chet F. Harritt ,Santee,-1.36501041
6950,Pepper Drive ,Santee,-2.98422548,Pepper Drive ,Santee,-0.824394736
6951,PRIDE Academy at Prospect Avenue,Santee,-1.952974627,PRIDE Academy at Prospect Avenue,Santee,-0.386695612
6952,Sycamore Canyon ,Santee,0.564531717,Sycamore Canyon ,Santee,-0.734977031
6953,Carlton Oaks ,Santee,-0.107761609,Carlton Oaks ,Santee,0.505968433
6954,Rio Seco ,Santee,-0.950335699,Rio Seco ,Santee,-0.008211234
6955,Hill Creek ,Santee,-1.786635846,Hill Creek ,Santee,-0.64566615
3491,Tesoro del Valle ,Saugus Union,0.705060439,Tesoro del Valle ,Saugus Union,2.238738058
3492,West Creek Academy,Saugus Union,-1.115456455,West Creek Academy,Saugus Union,-0.493323463
3493,Cedarcreek ,Saugus Union,-1.329793918,Cedarcreek ,Saugus Union,-1.127239139
3494,Emblem Academy,Saugus Union,0.506436308,Emblem Academy,Saugus Union,2.854037926
3495,Rio Vista ,Saugus Union,1.863707088,Rio Vista ,Saugus Union,-0.929042649
3496,Rosedell ,Saugus Union,1.030384464,Rosedell ,Saugus Union,1.660475876
3497,Santa Clarita ,Saugus Union,-2.239126356,Santa Clarita ,Saugus Union,-0.137464553
3498,Skyblue Mesa ,Saugus Union,-1.540835277,Skyblue Mesa ,Saugus Union,1.415126468
3499,Highlands ,Saugus Union,1.935910949,Highlands ,Saugus Union,-1.110930006
3500,Charles Helmers ,Saugus Union,0.840200122,Charles Helmers ,Saugus Union,0.329976599
3501,James Foster ,Saugus Union,-1.355208278,James Foster ,Saugus Union,-1.046228305
3502,Mountainview ,Saugus Union,-0.625116525,Mountainview ,Saugus Union,-0.716495019
3503,Plum Canyon ,Saugus Union,-0.989934559,Plum Canyon ,Saugus Union,0.34843337
3504,North Park ,Saugus Union,-1.043457961,North Park ,Saugus Union,-0.548822701
3505,Bridgeport ,Saugus Union,-1.532280124,Bridgeport ,Saugus Union,-0.2419849
3915,Willow Creek Academy,Sausalito Marin City,1.525082931,Willow Creek Academy,Sausalito Marin City,1.01632554
4793,Cerritos ,Savanna ,-0.94792067,Cerritos ,Savanna ,-2.112352856
4794,Hansen ,Savanna ,-2.752056,Hansen ,Savanna ,0.104082277
4795,Holder ,Savanna ,-0.164081965,Holder ,Savanna ,-1.808291182
4796,Twila Reid ,Savanna ,-0.323295091,Twila Reid ,Savanna ,1.465589026
1205,Stanwood A. Murphy ,Scotia Union ,-0.524636123,Stanwood A. Murphy ,Scotia Union ,-1.080990556
8404,Etna ,Scott Valley Unified,-1.168077044,,,
8405,Fort Jones ,Scott Valley Unified,-0.218333428,,,
8261,Brook Knoll ,Scotts Valley Unified,1.662860714,,,
8263,Vine Hill ,Scotts Valley Unified,0.09234253,Vine Hill ,Scotts Valley Unified,2.02982405
8618,Brook Haven ,Sebastopol Union ,0.655011118,Brook Haven ,Sebastopol Union ,-0.033739688
8619,Park Side ,Sebastopol Union ,1.110568178,Park Side ,Sebastopol Union ,-2.026389665
8620,Sebastopol Independent Charter,Sebastopol Union ,-1.581929281,Sebastopol Independent Charter,Sebastopol Union ,-4.200161732
1042,Andrew Jackson ,Selma Unified,-0.684382958,Andrew Jackson ,Selma Unified,0.011069921
1043,Eric White ,Selma Unified,-2.116620881,,,
1044,Indianola ,Selma Unified,-0.713196334,Indianola ,Selma Unified,-0.307830576
1046,Theodore Roosevelt ,Selma Unified,0.93749084,Theodore Roosevelt ,Selma Unified,-0.546372506
1047,Terry ,Selma Unified,0.652840556,,,
1048,Woodrow Wilson ,Selma Unified,6.530589767,Woodrow Wilson ,Selma Unified,-0.590365807
1541,Semitropic ,Semitropic ,-0.413210147,,,
9036,Sequoia ,Sequoia Union ,1.122084699,Sequoia ,Sequoia Union ,0.251823751
1713,Shaffer ,Shaffer Union ,-2.709026427,Shaffer ,Shaffer Union ,-1.631233808
7499,Shandon ,Shandon Joint Unified,-1.536605632,Shandon ,Shandon Joint Unified,-2.674476793
8265,Chrysalis Charter,Shasta County Office of Educat,-1.397756288,Chrysalis Charter,Shasta County Office of Education,-0.296983931
8331,Shasta ,Shasta Union ,-0.698582253,Shasta ,Shasta Union ,1.583780057
3922,Tomales ,Shoreline Unified,1.760757491,Tomales ,Shoreline Unified,1.724438673
3923,West Marin ,Shoreline Unified,1.805780865,West Marin ,Shoreline Unified,2.047885438
1589,Pierce ,Sierra Sands Unified,1.274345784,Pierce ,Sierra Sands Unified,0.119985872
1591,Richmond ,Sierra Sands Unified,2.506436708,Richmond ,Sierra Sands Unified,0.706562376
1592,Inyokern ,Sierra Sands Unified,-0.938305115,,,
1594,Las Flores ,Sierra Sands Unified,-0.369596583,Las Flores ,Sierra Sands Unified,3.256963434
1595,Faller ,Sierra Sands Unified,2.473995753,Faller ,Sierra Sands Unified,-0.037669179
1596,Gateway ,Sierra Sands Unified,-0.131601468,Gateway ,Sierra Sands Unified,-1.683284451
1103,Foothill ,Sierra Unified,0.928660099,Foothill ,Sierra Unified,-0.624367934
8355,Loyalton ,Sierra-Plumas Joint Unified,-1.748787932,Loyalton ,Sierra-Plumas Joint Unified,-0.115803549
6341,Tiefort View Intermediate,Silver Valley Unified,-2.212701522,Tiefort View Intermediate,Silver Valley Unified,-4.789834618
6343,Congressman Jerry Lewis ,Silver Valley Unified,0.322749036,,,
6345,Yermo ,Silver Valley Unified,-1.31044064,Yermo ,Silver Valley Unified,-2.341929737
9305,Arroyo ,Simi Valley Unified,1.397774412,Arroyo ,Simi Valley Unified,1.508326968
9306,Berylwood ,Simi Valley Unified,0.112755404,Berylwood ,Simi Valley Unified,-1.364501424
9307,Big Springs ,Simi Valley Unified,-1.895969738,Big Springs ,Simi Valley Unified,-0.112726176
9308,Crestview ,Simi Valley Unified,1.766799723,Crestview ,Simi Valley Unified,0.921884727
9309,Garden Grove ,Simi Valley Unified,-2.210025349,Garden Grove ,Simi Valley Unified,-1.698332271
9310,Hollow Hills ,Simi Valley Unified,0.574487605,Hollow Hills ,Simi Valley Unified,-1.098408853
9311,Katherine ,Simi Valley Unified,-0.531918393,Katherine ,Simi Valley Unified,0.16424965
9312,Knolls ,Simi Valley Unified,-0.854305552,Knolls ,Simi Valley Unified,-0.81407973
9313,Lincoln ,Simi Valley Unified,-1.149295617,Lincoln ,Simi Valley Unified,-0.273483609
9314,Madera ,Simi Valley Unified,1.894445478,Madera ,Simi Valley Unified,-0.410015381
9315,Mountain View ,Simi Valley Unified,-1.542508121,Mountain View ,Simi Valley Unified,0.171245822
9316,Park View ,Simi Valley Unified,-1.223437641,Park View ,Simi Valley Unified,-1.840868374
9317,Santa Susana ,Simi Valley Unified,-0.204628305,Santa Susana ,Simi Valley Unified,-0.639557188
9318,Simi ,Simi Valley Unified,-0.676665222,,,
9319,Sycamore ,Simi Valley Unified,0.232057479,Sycamore ,Simi Valley Unified,-0.634239851
9320,Township ,Simi Valley Unified,-0.622892873,Township ,Simi Valley Unified,-0.529039708
9321,Vista ,Simi Valley Unified,-5.239685576,Vista ,Simi Valley Unified,0.62420155
9324,Justin ,Simi Valley Unified,1.059730697,Justin ,Simi Valley Unified,-1.355279708
9325,White Oak ,Simi Valley Unified,0.863371044,White Oak ,Simi Valley Unified,-0.102890385
9326,Atherwood ,Simi Valley Unified,1.685470193,Atherwood ,Simi Valley Unified,1.825023357
9328,Wood Ranch ,Simi Valley Unified,0.893059094,Wood Ranch ,Simi Valley Unified,2.515477178
8357,Golden Eagle Charter,Siskiyou County Office of Educ,-0.875925497,,,
6348,Vista Verde ,Snowline Joint Unified,-2.100711815,Vista Verde ,Snowline Joint Unified,-5.161911082
6350,Phelan ,Snowline Joint Unified,-0.893987126,Phelan ,Snowline Joint Unified,-3.087968661
6351,Wrightwood ,Snowline Joint Unified,-0.659685045,Wrightwood ,Snowline Joint Unified,0.12243184
6353,Baldy Mesa ,Snowline Joint Unified,0.643695768,Baldy Mesa ,Snowline Joint Unified,-2.262686768
6354,Pinon Hills ,Snowline Joint Unified,-1.123548365,Pinon Hills ,Snowline Joint Unified,-3.402368783
6355,Heritage,Snowline Joint Unified,-3.661936903,Heritage,Snowline Joint Unified,-1.059286888
6965,Solana Pacific ,Solana Beach ,1.112806612,Solana Pacific ,Solana Beach ,-1.011335793
6966,Skyline ,Solana Beach ,2.997728492,Skyline ,Solana Beach ,6.40036003
6967,Solana Vista ,Solana Beach ,2.553715027,Solana Vista ,Solana Beach ,3.764007816
6969,Carmel Creek ,Solana Beach ,2.573422536,,,
4241,Frank Ledesma ,Soledad Unified,-0.47205222,Frank Ledesma ,Soledad Unified,-0.241353684
4242,Jack Franscioni ,Soledad Unified,-1.36359918,Jack Franscioni ,Soledad Unified,-0.781850796
4247,Rose Ferrero ,Soledad Unified,-0.538154055,Rose Ferrero ,Soledad Unified,0.310595396
7785,Solvang ,Solvang ,1.58232942,Solvang ,Solvang ,0.525537027
9330,Somis ,Somis Union,-2.050924093,Somis ,Somis Union,-1.466889124
8625,Dunbar ,Sonoma Valley Unified,1.861485187,Dunbar ,Sonoma Valley Unified,1.277774369
8626,El Verano ,Sonoma Valley Unified,2.268260446,El Verano ,Sonoma Valley Unified,-0.430995215
8627,Flowery ,Sonoma Valley Unified,1.292668143,Flowery ,Sonoma Valley Unified,2.773292138
8628,Prestwood ,Sonoma Valley Unified,2.02845367,Prestwood ,Sonoma Valley Unified,0.994869828
8629,Sassarini ,Sonoma Valley Unified,0.693723071,Sassarini ,Sonoma Valley Unified,0.010760401
8630,Sonoma Charter,Sonoma Valley Unified,1.491468741,Sonoma Charter,Sonoma Valley Unified,-0.423897341
9174,Sonora ,Sonora ,0.906832601,Sonora ,Sonora ,-0.110932917
8255,Santa Cruz Gardens ,Soquel Union ,1.895700845,Santa Cruz Gardens ,Soquel Union ,0.707922031
8256,Soquel ,Soquel Union ,0.839290805,Soquel ,Soquel Union ,0.589142739
8258,Main Street ,Soquel Union ,1.207498154,Main Street ,Soquel Union ,0.912613825
9178,Soulsbyville ,Soulsbyville ,0.463335476,Soulsbyville ,Soulsbyville ,0.086043914
6973,Emory ,South Bay Union,-0.561166201,Emory ,South Bay Union,0.213667574
6974,Imperial Beach Charter,South Bay Union,-0.197156367,Imperial Beach Charter,South Bay Union,-0.160679311
6975,Nestor Language Academy Charter,South Bay Union,-1.042893611,Nestor Language Academy Charter,South Bay Union,-3.207571907
6976,Oneonta ,South Bay Union,1.362429241,Oneonta ,South Bay Union,-1.325910623
6977,Sunnyslope ,South Bay Union,0.698043786,Sunnyslope ,South Bay Union,-2.925680181
6981,Teofilo Mendoza,South Bay Union,-0.161625434,Teofilo Mendoza,South Bay Union,-4.491619463
1207,Alder Grove Charter,South Bay Union ,-0.610747766,Alder Grove Charter,South Bay Union ,-1.792830003
1209,Pine Hill ,South Bay Union ,0.464480096,,,
1210,South Bay ,South Bay Union ,-0.378915777,South Bay ,South Bay Union ,-2.046766508
3508,Arroyo Vista ,South Pasadena Unified,-0.363823521,Arroyo Vista ,South Pasadena Unified,0.28338999
3509,Marengo ,South Pasadena Unified,-0.713457573,Marengo ,South Pasadena Unified,-1.819143732
3510,Monterey Hills ,South Pasadena Unified,-0.47149343,Monterey Hills ,South Pasadena Unified,-0.037786572
7676,Buri Buri ,South San Francisco Unified,-1.658029796,Buri Buri ,South San Francisco Unified,2.485426333
7677,Los Cerritos ,South San Francisco Unified,0.212707209,Los Cerritos ,South San Francisco Unified,-0.054281687
7678,Martin ,South San Francisco Unified,-0.817228847,Martin ,South San Francisco Unified,1.14568426
7679,Monte Verde ,South San Francisco Unified,-0.187792943,Monte Verde ,South San Francisco Unified,0.69618286
7680,Ponderosa ,South San Francisco Unified,-2.20700127,Ponderosa ,South San Francisco Unified,-0.585327403
7681,Skyline ,South San Francisco Unified,-1.818885513,Skyline ,South San Francisco Unified,-0.071830188
7682,Spruce ,South San Francisco Unified,-3.863671476,Spruce ,South San Francisco Unified,-2.193351622
7683,Sunshine Gardens ,South San Francisco Unified,0.390442142,Sunshine Gardens ,South San Francisco Unified,1.151483113
